energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_album_name,playlist_name,track_id,track_name,release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.35,84.58,0.56,pop,-13.50,0.14,0.46,Red Hot Chili Peppers,4,0.046,82,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,Blood Sugar Sex Magik (Deluxe Edition),Rock Classics,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,9/24/1991,0.0001,30Perjew8HyGkdSmqguYyg,1,4,264307,0.058,3d9DChrdc6BOeFsbrZ3Is0,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.81,147.19,0.67,pop,-5.41,0.34,0.73,Billy Idol,4,0.037,70,spotify:track:1gzIbdFnGJ226LTl0Cn2SX,Billy Idol,Rock Classics,1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,1/1/1982,0.0029,5ebh0MxkqELmk50xHj2b4k,1,9,252200,0.013,1gzIbdFnGJ226LTl0Cn2SX,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.77,127.36,0.53,pop,-5.51,0.39,0.76,AC/DC,4,0.057,81,spotify:track:2SiXAy7TuUkycRVbbWDEpo,Back In Black,Rock Classics,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,7/25/1980,0.0005,6mUdeDZCsExyJLMdAfDuwh,1,7,210173,0.003,2SiXAy7TuUkycRVbbWDEpo,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.86,136.30,0.72,pop,-7.89,0.13,0.93,The Rolling Stones,4,0.034,76,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,Out Of Our Heads,Rock Classics,2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,7/30/1965,0.0317,2Q5MwpTmtjscaS34mJFXQQ,1,2,222813,0.038,2PzU4IB8Dr6mxV3lHuaG34,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.45,100.46,0.49,pop,-10.30,0.54,0.55,David Bowie,4,0.027,76,spotify:track:0pQskrTITgmCMyr85tb9qq,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),Rock Classics,0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,6/6/1972,0.0000,48D1hRORqJq52qsnUYZX56,1,5,254293,0.166,0pQskrTITgmCMyr85tb9qq,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.90,89.74,0.41,pop,-11.60,0.41,0.42,Led Zeppelin,4,0.405,72,spotify:track:0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin II (1994 Remaster),Rock Classics,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,10/22/1969,0.1310,70lQYZtypdCALtFVlQAcvx,1,9,333893,0.048,0hCB0YR03f6AmQaHbwWDe8,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.72,103.89,0.55,pop,-11.73,0.11,0.72,The Doors,4,0.028,70,spotify:track:14XWXWv5FoCbFzLksawpEe,L.A. Woman,Rock Classics,14XWXWv5FoCbFzLksawpEe,Riders on the Storm,4/19/1971,0.0129,7IKUTIc9UWuVngyGPtqNHS,0,11,434720,0.250,14XWXWv5FoCbFzLksawpEe,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.94,105.34,0.39,pop,-6.51,0.30,0.27,Pearl Jam,4,0.076,77,spotify:track:6QewNVIDKdSl8Y3ycuHIei,Ten,Rock Classics,6QewNVIDKdSl8Y3ycuHIei,Even Flow,8/27/1991,0.0000,5B4PYA7wNN4WdEXdIJu58a,0,10,292581,0.002,6QewNVIDKdSl8Y3ycuHIei,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.95,122.09,0.40,pop,-6.04,0.10,0.58,Bruce Springsteen,4,0.061,72,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,Born In The U.S.A.,Rock Classics,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,6/4/1984,0.0001,0PMasrHdpaoIRuHuhHp72O,1,4,278680,0.000,0dOg1ySSI7NkpAe89Zo0b9,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.92,171.18,0.36,pop,-6.01,0.41,0.52,The Verve,4,0.048,79,spotify:track:57iDDD9N9tTWe75x6qhStw,Urban Hymns (Remastered 2016),Rock Classics,57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony - Remastered 2016,9/29/1997,0.0000,52AeC4gwbxDfFlLHgK1ByD,1,9,357267,0.034,57iDDD9N9tTWe75x6qhStw,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.59,124.63,0.46,pop,-8.64,0.10,0.25,Guns N' Roses,4,0.033,75,spotify:track:2N2yrmodOnVF10mKvItC9P,Use Your Illusion I,Rock Classics,2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),9/17/1991,0.0036,0CxPbTRARqKUYighiEY9Sz,1,11,283733,0.002,2N2yrmodOnVF10mKvItC9P,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.81,113.25,0.44,pop,-6.24,0.08,0.56,Jimi Hendrix,4,0.062,72,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,Electric Ladyland,Rock Classics,2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,10/25/1968,0.0001,5z090LQztiqh13wYspQvKQ,1,8,240800,0.003,2aoo2jlRnM3A0NyLQqMN2f,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.24,189.51,0.45,pop,-13.95,0.07,0.30,Phil Collins,4,0.032,76,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,Face Value (Deluxe Editon),Rock Classics,18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,1/1/1981,0.0000,1cM3r0WQZWNkCpEbmFjLln,1,0,336453,0.551,18AXbzPzBS8Y3AkgSxzJPb,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.52,123.12,0.72,pop,-8.12,0.13,0.94,Talking Heads,4,0.061,76,spotify:track:1i6N76fftMZhijOzFQ5ZtL,Talking Heads '77 (Deluxe Version),Rock Classics,1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,9/16/1977,0.0055,5eqcF7pWzHgWpGdEmHgeSN,1,2,261413,0.071,1i6N76fftMZhijOzFQ5ZtL,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.67,129.27,0.62,pop,-10.32,0.33,0.78,Lenny Kravitz,4,0.035,71,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Rock Classics,45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,3/9/1993,0.0109,35LzZH7Fgog8lf1hfcdoMQ,0,11,211933,0.002,45Ia1U4KtIjAPPU7Wv1Sea,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.83,105.25,0.54,pop,-9.11,0.15,0.56,Metallica,4,0.035,70,spotify:track:54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered Deluxe Box Set),Rock Classics,54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered),3/3/1986,0.4210,7CGhx630DIjdJqaBDVKc5j,0,4,515387,0.001,54bm2e3tk8cliUz3VSdCPZ,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.49,114.97,0.73,pop,-10.99,0.09,0.73,Fleetwood Mac,4,0.030,79,spotify:track:254bXAqt3zP6P50BdQvEsq,Tango In the Night (Deluxe Edition),Rock Classics,254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,4/13/1987,0.0100,4AsXQ17Arq1cUVoa9dKJ3F,1,4,226653,0.258,254bXAqt3zP6P50BdQvEsq,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.70,116.11,0.74,pop,-7.03,0.13,0.77,Creedence Clearwater Revival,4,0.028,84,spotify:track:2LawezPeJhN4AWuSB0GtAU,Pendulum (Expanded Edition),Rock Classics,2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,12/7/1970,0.0000,372cMadhAGlNuDnc8TssqF,1,0,160133,0.066,2LawezPeJhN4AWuSB0GtAU,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.58,127.22,0.62,pop,-9.31,0.09,0.69,The Cars,4,0.047,69,spotify:track:4alHo6RGd0D3OUbTPExTHN,The Cars,Rock Classics,4alHo6RGd0D3OUbTPExTHN,Just What I Needed,6/6/1978,0.0001,4tJPWT4r4FSKwy784Qs1Fq,1,4,225627,0.015,4alHo6RGd0D3OUbTPExTHN,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.91,116.76,0.50,pop,-4.56,0.11,0.72,Nirvana,4,0.056,76,spotify:track:5ghIJDpPoe3CfHMGu71E6T,Nevermind (Remastered),Rock Classics,5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,9/26/1991,0.0002,2guirTSEqLizK7j9i1MTTZ,1,1,301920,0.000,5ghIJDpPoe3CfHMGu71E6T,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.83,88.79,0.47,pop,-4.22,0.03,0.66,Rage Against The Machine,4,0.304,78,spotify:track:59WN2psjkt1tyaxjspN8fp,Rage Against The Machine - XX (20th Anniversary Special Edition),Rock Classics,59WN2psjkt1tyaxjspN8fp,Killing In The Name,6/14/1905,0.0000,4Io5vWtmV1rFj4yirKb4y4,1,7,313573,0.027,59WN2psjkt1tyaxjspN8fp,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.38,164.78,0.53,pop,-11.91,0.09,0.19,The Beatles,4,0.040,75,spotify:track:2EqlS6tkEnglzr7tkKAAYD,Abbey Road (Remastered),Rock Classics,2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,9/26/1969,0.2470,0ETFjACtuP2ADo6LFhL6HN,0,9,259947,0.030,2EqlS6tkEnglzr7tkKAAYD,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.79,126.76,0.48,pop,-5.74,0.45,0.79,Kansas,4,0.032,73,spotify:track:4DMKwE2E2iYDKY01C335Uw,Leftoverture (Expanded Edition),Rock Classics,4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,5/29/1905,0.0001,7MejfRSNnrpcLZIxkeZDqR,1,7,323000,0.003,4DMKwE2E2iYDKY01C335Uw,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.79,129.80,0.67,pop,-6.90,0.08,0.92,Blur,4,0.068,78,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,Blur (Special Edition),Rock Classics,1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,2/10/1997,0.0071,7HvIrSkKGJCzd8AKyjTJ6Q,1,8,121160,0.002,1FTSo4v6BOZH9QxKc3MbVM,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.44,81.33,0.52,pop,-14.18,0.08,0.25,Pixies,4,0.035,76,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Surfer Rosa (2007 Remaster),Rock Classics,7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - 2007 Remaster,3/21/1988,0.0005,50j4Wm1b9hLpSpPIA39Vp9,1,4,234973,0.020,7wCmS9TTVUcIhRalDYFgPy,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.84,113.38,0.74,pop,-6.47,0.38,0.82,The Clash,4,0.116,80,spotify:track:39shmbIHICJ2Wxnk1fPSdz,Combat Rock (Remastered),Rock Classics,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,6/4/1905,0.0000,1ZH5g1RDq3GY1OvyD0w0s2,1,2,188987,0.080,39shmbIHICJ2Wxnk1fPSdz,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.53,109.98,0.93,pop,-6.47,0.16,0.76,Queen,4,0.161,71,spotify:track:57JVGBtBLCfHw2muk5416J,The Game (Deluxe Remastered Version),Rock Classics,57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,6/27/1980,0.3290,6wPXUmYJ9mOWrKlLzZ5cCa,0,5,214653,0.115,57JVGBtBLCfHw2muk5416J,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.91,128.02,0.60,pop,-4.05,0.12,0.41,Muse,4,0.078,75,spotify:track:4VqPOruhp5EdPBeR92t6lQ,The Resistance,Rock Classics,4VqPOruhp5EdPBeR92t6lQ,Uprising,9/10/2009,0.0640,0eFHYz8NmK75zSplL5qlfM,1,2,304840,0.000,4VqPOruhp5EdPBeR92t6lQ,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.52,98.88,0.65,pop,-10.16,0.10,0.82,Buffalo Springfield,4,0.050,76,spotify:track:1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,Rock Classics,1qRA5BS78u3gME0loMl9AA,For What It's Worth,12/5/1966,0.0209,3PkdGRruLnJ9zCtANiDrpB,1,2,153693,0.406,1qRA5BS78u3gME0loMl9AA,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.95,138.18,0.45,pop,-5.98,0.17,0.65,Van Halen,4,0.130,68,spotify:track:0upLyFR8Rr52ZpMp5esQoq,Van Halen (Remastered),Rock Classics,0upLyFR8Rr52ZpMp5esQoq,You Really Got Me - 2015 Remaster,2/10/1978,0.0000,7DdEbYFPKTZ8KB4z6L4UnQ,0,1,156147,0.022,0upLyFR8Rr52ZpMp5esQoq,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.83,105.44,0.35,pop,-5.37,0.08,0.15,Soundgarden,4,0.041,76,spotify:track:2EoOZnxNgtmZaD8uUmz2nD,Superunknown (Deluxe Edition),Rock Classics,2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,3/9/1994,0.0002,29sTacnS0qA9xri6YS8xLA,1,6,318587,0.000,2EoOZnxNgtmZaD8uUmz2nD,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.35,124.35,0.49,pop,-14.30,0.09,0.62,Santana,4,0.032,70,spotify:track:4YMQXzscifAREG0a7KNGhB,Santana's Greatest Hits,Rock Classics,4YMQXzscifAREG0a7KNGhB,Black Magic Woman - Single Version,7/1/1994,0.0789,1YrdGK2y2Edq2R5gFja2ai,0,2,196467,0.676,4YMQXzscifAREG0a7KNGhB,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.87,159.93,0.59,pop,-5.07,0.62,0.74,Lenny Kravitz,4,0.048,73,spotify:track:1OxcIUqVmVYxT6427tbhDW,5,Rock Classics,1OxcIUqVmVYxT6427tbhDW,Fly Away,5/12/1998,0.0000,6MCNMOCRsh6nxs7PNzc0zN,1,7,221333,0.018,1OxcIUqVmVYxT6427tbhDW,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.81,151.01,0.58,pop,-7.04,0.22,0.87,The Police,4,0.039,75,spotify:track:1oYYd2gnWZYrt89EBXdFiO,Reggatta De Blanc (Remastered 2003),Rock Classics,1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,10/2/1979,0.0000,2EpuND32cO7CX0gXZl2NB6,0,1,290280,0.034,1oYYd2gnWZYrt89EBXdFiO,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.76,112.11,0.49,pop,-6.49,0.09,0.44,David Bowie,4,0.030,72,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,"""Heroes"" (2017 Remaster)",Rock Classics,7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,5/30/1905,0.4900,4I5zzKYd2SKDgZ9DRf5LVk,1,7,371413,0.001,7Jh1bpe76CNTCgdgAdBw4Z,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.93,112.94,0.56,pop,-10.07,0.35,0.62,Led Zeppelin,4,0.055,75,spotify:track:78lgmZwycJ3nzsdgmPPGNx,Led Zeppelin III (Remaster),Rock Classics,78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,5/23/1905,0.1690,6P5QHz4XtxOmS5EuiGIPut,1,11,146250,0.013,78lgmZwycJ3nzsdgmPPGNx,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.34,177.77,0.39,pop,-10.05,0.25,0.48,Electric Light Orchestra,4,0.033,76,spotify:track:2RlgNHKcydI9sayD2Df2xp,Out of the Blue,Rock Classics,2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,5/30/1905,0.0000,3usnShwygMXVZB4IV5dwnU,1,10,303373,0.652,2RlgNHKcydI9sayD2Df2xp,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.70,188.39,0.31,pop,-5.68,0.08,0.76,AC/DC,4,0.047,83,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,Back In Black,Rock Classics,08mG3Y1vljYA6bvDt4Wqkj,Back In Black,7/25/1980,0.0097,6mUdeDZCsExyJLMdAfDuwh,1,9,255493,0.011,08mG3Y1vljYA6bvDt4Wqkj,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.69,137.15,0.55,pop,-13.55,0.14,0.67,Heart,4,0.037,74,spotify:track:4KfSdst7rW39C0sfhArdrz,Little Queen,Rock Classics,4KfSdst7rW39C0sfhArdrz,Barracuda,5/14/1977,0.1060,1LaeNhiUpL3X6N0LcFvuDF,0,4,261933,0.015,4KfSdst7rW39C0sfhArdrz,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.53,136.58,0.60,pop,-9.12,0.09,0.34,Elton John,4,0.029,79,spotify:track:3gdewACMIVMEWVbyb8O9sY,Honky Chateau,Rock Classics,3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",5/19/1972,0.0000,2ei2X6ghPnw7YRwQtAH075,1,10,281613,0.433,3gdewACMIVMEWVbyb8O9sY,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.64,203.01,0.26,pop,-10.28,0.09,0.38,Nirvana,4,0.055,79,spotify:track:11LmqTE2naFULdEP94AUBa,In Utero (Deluxe Edition),Rock Classics,11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,9/21/1993,0.0329,6ohX7moZZnF1FwYrli1OJ6,1,1,281160,0.199,11LmqTE2naFULdEP94AUBa,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.76,109.54,0.67,pop,-7.25,0.05,0.88,Eagles,4,0.069,68,spotify:track:6gXrEUzibufX9xYPk3HD5p,Hotel California (2013 Remaster),Rock Classics,6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,12/8/1976,0.0001,2widuo17g5CEC66IbzveRu,1,9,286220,0.097,6gXrEUzibufX9xYPk3HD5p,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.37,92.72,0.67,pop,-18.06,0.05,0.73,TOTO,4,0.032,83,spotify:track:2374M0fQpWi3dLnB54qaLX,Toto IV,Rock Classics,2374M0fQpWi3dLnB54qaLX,Africa,4/8/1982,0.0001,62U7xIHcID94o20Of5ea4D,1,9,295893,0.257,2374M0fQpWi3dLnB54qaLX,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.93,141.47,0.33,pop,-8.55,0.30,0.39,Blue Öyster Cult,4,0.073,75,spotify:track:5QTxFnGygVM4jFQiBovmRo,Agents Of Fortune,Rock Classics,5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,5/29/1905,0.0002,6C9WzlQANeoD0GW5B41YJt,0,9,308120,0.003,5QTxFnGygVM4jFQiBovmRo,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.79,126.88,0.77,pop,-9.90,0.05,0.96,The Smashing Pumpkins,4,0.033,77,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,Mellon Collie And The Infinite Sadness (Deluxe Edition),Rock Classics,5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,6/17/1905,0.5830,55RhFRyQFihIyGf61MgcfV,1,3,266200,0.016,5QLHGv0DfpeXLNFo7SFEy1,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.37,127.16,0.47,pop,-12.60,0.08,0.17,Pink Floyd,4,0.029,71,spotify:track:5HNCy40Ni5BZJFw1TKzRsC,The Wall,Rock Classics,5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,11/30/1979,0.3120,5Dbax7G8SWrP9xyzkOvy2F,0,11,382297,0.150,5HNCy40Ni5BZJFw1TKzRsC,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.86,81.39,0.44,pop,-7.84,0.24,0.75,Led Zeppelin,4,0.090,69,spotify:track:3qT4bUD1MaWpGrTwcvguhb,Led Zeppelin IV (Deluxe Edition),Rock Classics,3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,11/8/1971,0.0314,44Ig8dzqOkvkGDzaUof9lK,0,4,295387,0.396,3qT4bUD1MaWpGrTwcvguhb,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.58,170.41,0.51,pop,-4.91,0.38,0.69,Queens of the Stone Age,4,0.057,69,spotify:track:6y20BV5L33R8YXM0YuI38N,Songs For The Deaf,Rock Classics,6y20BV5L33R8YXM0YuI38N,No One Knows,1/1/2002,0.0001,4w3NeXtywU398NYW4903rY,1,0,278747,0.037,6y20BV5L33R8YXM0YuI38N,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.91,117.40,0.58,pop,-7.28,0.06,0.84,The Doobie Brothers,4,0.039,69,spotify:track:4nXkbcTj3nyww1cHkw5RAP,The Captain and Me,Rock Classics,4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',5/26/1905,0.0021,0M2KWMbvY5x1sUnIKNpyUt,0,7,207267,0.092,4nXkbcTj3nyww1cHkw5RAP,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.61,85.39,0.65,pop,-10.45,0.41,0.79,Beck,4,0.119,69,spotify:track:5PntSbMHC1ud6Vvl8x56qd,Mellow Gold,Rock Classics,5PntSbMHC1ud6Vvl8x56qd,Loser,3/1/1994,0.0002,0iIGP4Sxw3KR4OCFv2yvz8,1,2,235000,0.034,5PntSbMHC1ud6Vvl8x56qd,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.48,138.45,0.53,pop,-11.71,0.08,0.49,Don McLean,4,0.060,74,spotify:track:1fDsrQ23eTAVFElUMaf38X,American Pie,Rock Classics,1fDsrQ23eTAVFElUMaf38X,American Pie,5/24/1905,0.0000,10jsW2NYd9blCrDITMh2zS,0,4,516893,0.700,1fDsrQ23eTAVFElUMaf38X,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.75,134.11,0.62,pop,-8.91,0.05,0.66,The Police,4,0.358,77,spotify:track:3EYOJ48Et32uATr9ZmLnAo,Outlandos D'Amour (Remastered 2003),Rock Classics,3EYOJ48Et32uATr9ZmLnAo,Roxanne,11/2/1978,0.0000,1H9g6j4Wwj6wh6p8YHVtkf,1,0,191947,0.038,3EYOJ48Et32uATr9ZmLnAo,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.70,147.25,0.59,pop,-9.56,0.03,0.90,The Knack,4,0.036,69,spotify:track:1HOMkjp0nHMaTnfAkslCQj,Get The Knack,Rock Classics,1HOMkjp0nHMaTnfAkslCQj,My Sharona,1/1/1979,0.0013,6H0wsYDvFlATzXHn0IqVpi,1,0,295400,0.059,1HOMkjp0nHMaTnfAkslCQj,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.32,104.52,0.58,pop,-16.73,0.09,0.39,Lou Reed,4,0.109,74,spotify:track:5p3JunprHCxClJjOmcLV8G,Transformer,Rock Classics,5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,12/1/1972,0.0002,5SqbMEyAt8332ISGiLX0St,1,0,254173,0.683,5p3JunprHCxClJjOmcLV8G,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.71,80.82,0.45,pop,-9.80,0.21,0.77,Thin Lizzy,4,0.046,70,spotify:track:43DeSV93pJPT4lCZaWZ6b1,Jailbreak (Deluxe Edition),Rock Classics,43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,5/29/1905,0.0003,6Cf545T4jkaiyvMnTRPOB2,1,8,266720,0.234,43DeSV93pJPT4lCZaWZ6b1,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.91,115.73,0.57,pop,-4.79,0.16,0.42,AC/DC,4,0.133,84,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,Rock Classics,2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,7/27/1979,0.0016,10v912xgTZbjAtYfyKWJCS,0,6,208400,0.061,2zYzyRzz6pRmhPzyfMEC8s,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.50,124.94,0.53,pop,-6.66,0.08,0.31,Billy Joel,4,0.034,79,spotify:track:4U45aEWtQhrm8A5mxPaFZ7,The Stranger (Legacy Edition),Rock Classics,4U45aEWtQhrm8A5mxPaFZ7,Vienna,5/30/1905,0.0000,1Mhn9VosyjtWn4dMPFlna6,1,10,214240,0.659,4U45aEWtQhrm8A5mxPaFZ7,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.88,75.01,0.28,pop,-6.07,0.40,0.60,Pearl Jam,4,0.042,73,spotify:track:1L94M3KIu7QluZe63g64rv,Ten,Rock Classics,1L94M3KIu7QluZe63g64rv,Alive,8/27/1991,0.0005,5B4PYA7wNN4WdEXdIJu58a,0,11,340907,0.008,1L94M3KIu7QluZe63g64rv,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.74,103.87,0.66,pop,-9.54,0.12,0.74,Tina Turner,4,0.030,69,spotify:track:6pPWRBubXOBAHnjl5ZIujB,Foreign Affair,Rock Classics,6pPWRBubXOBAHnjl5ZIujB,The Best,9/13/1989,0.0191,3hgAoHSmany3EiKL0Aqh3G,1,0,329800,0.108,6pPWRBubXOBAHnjl5ZIujB,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.94,91.58,0.67,pop,-9.92,0.15,0.78,Red Hot Chili Peppers,4,0.048,72,spotify:track:0uppYCG86ajpV2hSR3dJJ0,Blood Sugar Sex Magik (Deluxe Edition),Rock Classics,0uppYCG86ajpV2hSR3dJJ0,Give It Away,9/24/1991,0.0860,30Perjew8HyGkdSmqguYyg,1,7,282907,0.002,0uppYCG86ajpV2hSR3dJJ0,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.43,94.61,0.48,pop,-7.84,0.16,0.65,Green Day,4,0.030,79,spotify:track:6ORqU0bHbVCRjXm9AjyHyZ,Nimrod,Rock Classics,6ORqU0bHbVCRjXm9AjyHyZ,Good Riddance (Time of Your Life),10/14/1997,0.0000,3x2uer6Xh0d5rF8toWpRDA,1,7,153467,0.183,6ORqU0bHbVCRjXm9AjyHyZ,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.55,176.94,0.52,pop,-13.74,0.18,0.91,Don Henley,4,0.037,73,spotify:track:4gvea7UlDkAvsJBPZAd4oB,Building The Perfect Beast,Rock Classics,4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,11/19/1984,0.0057,2x1s5aVQ01ylPs5nUdeA2i,1,6,288733,0.501,4gvea7UlDkAvsJBPZAd4oB,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.75,89.84,0.42,pop,-9.58,0.17,0.79,The Doors,4,0.047,72,spotify:track:6ToM0uwxtPKo9CMpbPGYvM,The Doors,Rock Classics,6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),1/4/1967,0.0000,1jWmEhn3ggaL6isoyLfwBn,1,9,145867,0.200,6ToM0uwxtPKo9CMpbPGYvM,Classic,audio_features,37i9dQZF1DWXRqgorJj26U
